feature,inner_mean_gain_vs_static,inner_positive_vs_static_rate,inner_mean_regret_vs_oracle,inner_top1_hit_rate,outer_mode,outer_fold
router_freq_harmonic_energy_ratio,-0.05152426497412445,0.0967741935483871,0.1052460235977896,0.22580645161290322,lodo,ETTh1
router_time_late_early_level_shift,-0.05556831035009471,0.0967741935483871,0.10954318595017659,0.0967741935483871,lodo,ETTh1
router_freq_seasonal_peak_strength,-0.06022330691327507,0.1935483870967742,0.11393976315911471,0.1935483870967742,lodo,ETTh1
router_time_outlier_mass_z3,-0.06682655689384477,0.06451612903225806,0.1209508059878921,0.16129032258064516,lodo,ETTh1
router_timefreq_rolling_spectral_entropy_std,-0.07335476275562557,0.06451612903225806,0.12756380883533067,0.06451612903225806,lodo,ETTh1
input_volatility_ratio_late_early,-0.005772162198908141,0.3548387096774194,0.054612845733195706,0.22580645161290322,lodo,ETTh2
router_time_iqr_mad_ratio,-0.006148786888860331,0.3225806451612903,0.054986434472215295,0.22580645161290322,lodo,ETTh2
router_multivar_target_channel_dominance,-0.00758644094964454,0.25806451612903225,0.05642517575906079,0.0967741935483871,lodo,ETTh2
router_time_robust_scale_ratio,-0.007962070206945253,0.2903225806451613,0.05708264238455535,0.22580645161290322,lodo,ETTh2
router_timefreq_burstiness_index,-0.008950318290477292,0.12903225806451613,0.057915564069952546,0.12903225806451613,lodo,ETTh2
router_freq_harmonic_energy_ratio,-0.01156281382939611,0.16129032258064516,0.060643570139193116,0.12903225806451613,lodo,ETTh2
router_freq_seasonal_peak_strength,-0.011617836802891265,0.1935483870967742,0.060687582457951826,0.16129032258064516,lodo,ETTh2
router_time_near_zero_fraction,-0.01169178852140412,0.12903225806451613,0.06067311159446292,0.16129032258064516,lodo,ETTh2
router_multivar_channel_heterogeneity_cv,-0.01312915749714958,0.22580645161290322,0.062063035154464055,0.06451612903225806,lodo,ETTh2
input_cv,-0.020500211697466856,0.1935483870967742,0.06946805197500532,0.06451612903225806,lodo,ETTh2
router_multivar_cross_channel_mean_abs_corr,-0.02304474882926924,0.0967741935483871,0.07239434290599073,0.0967741935483871,lodo,ETTh2
router_freq_dominant_period_to_horizon_ratio,-0.023495906265326716,0.3548387096774194,0.07299226973077161,0.16129032258064516,lodo,ETTh2
router_time_outlier_mass_z3,-0.023923790474347766,0.0967741935483871,0.07326138126309827,0.12903225806451613,lodo,ETTh2
router_timefreq_rolling_spectral_entropy_std,-0.02629736335061085,0.0967741935483871,0.07576151160618054,0.06451612903225806,lodo,ETTh2
router_time_late_early_level_shift,-0.04803999156333669,0.0967741935483871,0.10203693831658549,0.06451612903225806,lodo,ETTh2
input_volatility_ratio_late_early,-0.005772162198908141,0.3548387096774194,0.053823621778000375,0.25806451612903225,lodo,ETTm1
router_multivar_channel_heterogeneity_cv,-0.0065514548068152986,0.2903225806451613,0.054607881633834954,0.25806451612903225,lodo,ETTm1
router_time_near_zero_fraction,-0.006720944800399431,0.3225806451612903,0.05478222578705808,0.2903225806451613,lodo,ETTm1
router_multivar_target_channel_dominance,-0.007449248966797123,0.25806451612903225,0.05552305075503385,0.1935483870967742,lodo,ETTm1
input_cv,-0.021319627283900414,0.06451612903225806,0.06964498311712294,0.0967741935483871,lodo,ETTm1
router_time_iqr_mad_ratio,-0.029303677250975237,0.12903225806451613,0.08026069100985302,0.1935483870967742,lodo,ETTm1
router_time_robust_scale_ratio,-0.036363229882280634,0.25806451612903225,0.08508757632008075,0.12903225806451613,lodo,ETTm1
router_timefreq_burstiness_index,-0.03996712414078522,0.12903225806451613,0.09098269183425899,0.0967741935483871,lodo,ETTm1
router_time_late_early_level_shift,-0.04020363004892142,0.1935483870967742,0.09313060323320928,0.12903225806451613,lodo,ETTm1
router_multivar_cross_channel_mean_abs_corr,-0.04318945328028441,0.03225806451612903,0.09539328586190682,0.12903225806451613,lodo,ETTm1
router_freq_dominant_period_to_horizon_ratio,-0.04868018886013087,0.12903225806451613,0.10288935650308703,0.12903225806451613,lodo,ETTm1
router_freq_harmonic_energy_ratio,-0.05244042128629031,0.06451612903225806,0.10477219587490474,0.1935483870967742,lodo,ETTm1
router_timefreq_rolling_spectral_entropy_std,-0.05325529293753093,0.03225806451612903,0.10557367969800154,0.06451612903225806,lodo,ETTm1
router_freq_seasonal_peak_strength,-0.06113946322544093,0.16129032258064516,0.11346593543622985,0.16129032258064516,lodo,ETTm1
router_time_outlier_mass_z3,-0.06774271320601064,0.03225806451612903,0.12047697826500724,0.12903225806451613,lodo,ETTm1
input_volatility_ratio_late_early,-0.005772162198908141,0.3548387096774194,0.04999008001324053,0.25806451612903225,lodo,ETTm2
router_multivar_target_channel_dominance,-0.007586440949644539,0.25806451612903225,0.051802410039105615,0.12903225806451613,lodo,ETTm2
router_freq_dominant_period_to_horizon_ratio,-0.01085399736495432,0.2903225806451613,0.052629055879577724,0.12903225806451613,lodo,ETTm2
router_time_near_zero_fraction,-0.011691788521404118,0.12903225806451613,0.05605034587450775,0.1935483870967742,lodo,ETTm2
router_multivar_channel_heterogeneity_cv,-0.01312915749714958,0.22580645161290322,0.05744026943450888,0.0967741935483871,lodo,ETTm2
router_time_robust_scale_ratio,-0.013866481402452916,0.3225806451612903,0.058191207150125025,0.25806451612903225,lodo,ETTm2
router_timefreq_burstiness_index,-0.013884908173123557,0.2903225806451613,0.05822091865963683,0.22580645161290322,lodo,ETTm2
router_time_iqr_mad_ratio,-0.015755393407855173,0.12903225806451613,0.06015373082395795,0.12903225806451613,lodo,ETTm2
input_cv,-0.020500211697466856,0.1935483870967742,0.06484528625505014,0.0967741935483871,lodo,ETTm2
router_multivar_cross_channel_mean_abs_corr,-0.02162558693616712,0.0967741935483871,0.06592358311606115,0.0967741935483871,lodo,ETTm2
router_freq_harmonic_energy_ratio,-0.026411300234021325,0.06451612903225806,0.0721436898770588,0.25806451612903225,lodo,ETTm2
router_time_late_early_level_shift,-0.03300453312429983,0.0967741935483871,0.08155012647074696,0.0967741935483871,lodo,ETTm2
router_freq_seasonal_peak_strength,-0.03400844308819456,0.0967741935483871,0.07972229102201603,0.22580645161290322,lodo,ETTm2
router_timefreq_rolling_spectral_entropy_std,-0.03411553730764439,0.0967741935483871,0.0786191871829777,0.06451612903225806,lodo,ETTm2
router_time_outlier_mass_z3,-0.035762425619388374,0.06451612903225806,0.08150223199086074,0.16129032258064516,lodo,ETTm2
input_volatility_ratio_late_early,-0.0054355081641599065,0.29411764705882354,0.053991519823674616,0.29411764705882354,lodo,Solar1
router_freq_harmonic_energy_ratio,-0.008996676438326353,0.08823529411764706,0.05813902608847726,0.17647058823529413,lodo,Solar1
router_time_near_zero_fraction,-0.011444108653781771,0.23529411764705882,0.06010234710196437,0.20588235294117646,lodo,Solar1
router_multivar_target_channel_dominance,-0.011748848579307806,0.2647058823529412,0.06040020588619955,0.20588235294117646,lodo,Solar1
router_time_late_early_level_shift,-0.011798161356492294,0.17647058823529413,0.060540004690229944,0.08823529411764706,lodo,Solar1
router_time_robust_scale_ratio,-0.01472371436380171,0.08823529411764706,0.0634183036366847,0.14705882352941177,lodo,Solar1
input_cv,-0.016682949028288336,0.058823529411764705,0.06277885815530466,0.17647058823529413,lodo,Solar1
router_multivar_channel_heterogeneity_cv,-0.018253217988419175,0.23529411764705882,0.06697170748570076,0.17647058823529413,lodo,Solar1
router_timefreq_rolling_spectral_entropy_std,-0.03251829343241152,0.2647058823529412,0.0836004620337137,0.23529411764705882,lodo,Solar1
router_multivar_cross_channel_mean_abs_corr,-0.03375534462267185,0.11764705882352941,0.08528823451865727,0.08823529411764706,lodo,Solar1
router_freq_dominant_period_to_horizon_ratio,-0.041222208688659945,0.17647058823529413,0.0951998675823954,0.17647058823529413,lodo,Solar1
router_freq_seasonal_peak_strength,-0.041627035259506166,0.17647058823529413,0.09157123289946235,0.058823529411764705,lodo,Solar1
router_time_outlier_mass_z3,-0.04504362864937839,0.29411764705882354,0.09664637014430993,0.20588235294117646,lodo,Solar1
router_timefreq_burstiness_index,-0.04596034415301917,0.2647058823529412,0.09759257734346073,0.17647058823529413,lodo,Solar1
router_time_iqr_mad_ratio,-0.052968693004549594,0.08823529411764706,0.10468494145859605,0.11764705882352941,lodo,Solar1
input_volatility_ratio_late_early,-0.005396182910437008,0.29411764705882354,0.05483279315004704,0.29411764705882354,lodo,Solar2
router_time_robust_scale_ratio,-0.007268900170269308,0.11764705882352941,0.05684149824533599,0.17647058823529413,lodo,Solar2
router_freq_harmonic_energy_ratio,-0.008996676438326353,0.08823529411764706,0.05901368149340363,0.17647058823529413,lodo,Solar2
router_time_near_zero_fraction,-0.010967426621568504,0.2647058823529412,0.060458386100314364,0.20588235294117646,lodo,Solar2
router_time_late_early_level_shift,-0.011758836102769392,0.17647058823529413,0.06138127801660238,0.08823529411764706,lodo,Solar2
router_multivar_channel_heterogeneity_cv,-0.012318278211479216,0.20588235294117646,0.06185306403520749,0.14705882352941177,lodo,Solar2
router_multivar_target_channel_dominance,-0.012687068354168742,0.23529411764705882,0.062229710752882576,0.11764705882352941,lodo,Solar2
input_cv,-0.016682949028288336,0.058823529411764705,0.06365351356023104,0.17647058823529413,lodo,Solar2
router_multivar_cross_channel_mean_abs_corr,-0.03371601936894895,0.11764705882352941,0.0861295078450297,0.08823529411764706,lodo,Solar2
router_time_iqr_mad_ratio,-0.038303451604974,0.11764705882352941,0.09054479055040897,0.17647058823529413,lodo,Solar2
router_freq_seasonal_peak_strength,-0.04023294758415706,0.20588235294117646,0.09103139650317223,0.08823529411764706,lodo,Solar2
router_freq_dominant_period_to_horizon_ratio,-0.04173862508814748,0.14705882352941177,0.0966031312758533,0.14705882352941177,lodo,Solar2
router_time_outlier_mass_z3,-0.04500430339565548,0.29411764705882354,0.09748764347068237,0.20588235294117646,lodo,Solar2
router_timefreq_burstiness_index,-0.04592101889929627,0.2647058823529412,0.09843385066983316,0.17647058823529413,lodo,Solar2
router_timefreq_rolling_spectral_entropy_std,-0.04795404365348077,0.29411764705882354,0.10042188237727984,0.20588235294117646,lodo,Solar2
input_volatility_ratio_late_early,-0.005010119569807516,0.3235294117647059,0.053926626113068706,0.29411764705882354,lodo,Solar3
router_time_robust_scale_ratio,-0.007268900170269308,0.11764705882352941,0.05633359401961548,0.17647058823529413,lodo,Solar3
router_freq_harmonic_energy_ratio,-0.008996676438326353,0.08823529411764706,0.05850577726768311,0.17647058823529413,lodo,Solar3
router_multivar_target_channel_dominance,-0.011323459984955413,0.29411764705882354,0.06033531217559365,0.20588235294117646,lodo,Solar3
router_time_late_early_level_shift,-0.0113727727621399,0.20588235294117646,0.060475110979624054,0.08823529411764706,lodo,Solar3
router_time_near_zero_fraction,-0.011883841549030357,0.23529411764705882,0.06090457702554864,0.17647058823529413,lodo,Solar3
input_cv,-0.016244470772153255,0.17647058823529413,0.06264201152733233,0.11764705882352941,lodo,Solar3
router_multivar_channel_heterogeneity_cv,-0.01782782939406678,0.2647058823529412,0.06690681377509487,0.17647058823529413,lodo,Solar3
router_multivar_cross_channel_mean_abs_corr,-0.03332995602831946,0.14705882352941177,0.08522334080805137,0.08823529411764706,lodo,Solar3
router_time_iqr_mad_ratio,-0.039109863064016044,0.11764705882352941,0.09084329778373047,0.14705882352941177,lodo,Solar3
router_freq_seasonal_peak_strength,-0.04066178272787699,0.17647058823529413,0.09095912188970179,0.08823529411764706,lodo,Solar3
router_freq_dominant_period_to_horizon_ratio,-0.04176751986202494,0.14705882352941177,0.0961248309487057,0.17647058823529413,lodo,Solar3
router_timefreq_burstiness_index,-0.04466621052520246,0.29411764705882354,0.09665313584936407,0.20588235294117646,lodo,Solar3
router_timefreq_rolling_spectral_entropy_std,-0.04838287879720069,0.2647058823529412,0.10034960776380941,0.20588235294117646,lodo,Solar3
router_time_outlier_mass_z3,-0.05814267162461416,0.058823529411764705,0.11142988898652981,0.17647058823529413,lodo,Solar3
input_volatility_ratio_late_early,-0.005617397360822409,0.29411764705882354,0.055172870654048134,0.2647058823529412,lodo,Solar4
router_freq_harmonic_energy_ratio,-0.008996676438326353,0.08823529411764706,0.05912783834159776,0.14705882352941177,lodo,Solar4
router_time_late_early_level_shift,-0.011331471772956191,0.17647058823529413,0.06106295486689694,0.08823529411764706,lodo,Solar4
router_time_near_zero_fraction,-0.01162599785044427,0.23529411764705882,0.0612836979323379,0.17647058823529413,lodo,Solar4
router_multivar_target_channel_dominance,-0.011930737775970306,0.2647058823529412,0.06158155671657308,0.17647058823529413,lodo,Solar4
router_time_robust_scale_ratio,-0.01490560356046421,0.08823529411764706,0.06459965446705823,0.11764705882352941,lodo,Solar4
input_cv,-0.0176454730849565,0.058823529411764705,0.06474482789917162,0.11764705882352941,lodo,Solar4
router_multivar_channel_heterogeneity_cv,-0.01843510718508167,0.23529411764705882,0.06815305831607428,0.14705882352941177,lodo,Solar4
router_multivar_cross_channel_mean_abs_corr,-0.025178230951775748,0.0,0.0777566788413021,0.20588235294117646,lodo,Solar4
router_timefreq_rolling_spectral_entropy_std,-0.032700182629074016,0.2647058823529412,0.08478181286408724,0.20588235294117646,lodo,Solar4
router_freq_dominant_period_to_horizon_ratio,-0.041277523085341106,0.17647058823529413,0.09625611504140306,0.17647058823529413,lodo,Solar4
router_freq_seasonal_peak_strength,-0.04131922852413746,0.17647058823529413,0.09224549530954945,0.08823529411764706,lodo,Solar4
router_time_outlier_mass_z3,-0.045225517846040876,0.29411764705882354,0.09782772097468347,0.17647058823529413,lodo,Solar4
router_timefreq_burstiness_index,-0.046142233349681656,0.2647058823529412,0.09877392817383425,0.14705882352941177,lodo,Solar4
router_time_iqr_mad_ratio,-0.0531505822012121,0.08823529411764706,0.10586629228896957,0.08823529411764706,lodo,Solar4
input_volatility_ratio_late_early,-0.005444556232256377,0.29411764705882354,0.054687064271381425,0.2647058823529412,lodo,Solar5
router_freq_harmonic_energy_ratio,-0.009565666656067725,0.08823529411764706,0.05942948692438915,0.17647058823529413,lodo,Solar5
router_time_near_zero_fraction,-0.011453156721878237,0.23529411764705882,0.060797891549671176,0.17647058823529413,lodo,Solar5
router_multivar_target_channel_dominance,-0.011757896647404273,0.2647058823529412,0.06109575033390637,0.17647058823529413,lodo,Solar5
router_time_late_early_level_shift,-0.01224997381809626,0.14705882352941177,0.061688475948509146,0.058823529411764705,lodo,Solar5
router_multivar_channel_heterogeneity_cv,-0.012318278211479218,0.20588235294117646,0.061665015183861346,0.14705882352941177,lodo,Solar5
router_time_robust_scale_ratio,-0.014732762431898179,0.08823529411764706,0.06411384808439151,0.11764705882352941,lodo,Solar5
input_cv,-0.016461521936000145,0.14705882352941177,0.063242641656564,0.14705882352941177,lodo,Solar5
router_timefreq_rolling_spectral_entropy_std,-0.03252734150050799,0.2647058823529412,0.08429600648142052,0.20588235294117646,lodo,Solar5
router_multivar_cross_channel_mean_abs_corr,-0.033764392690768315,0.11764705882352941,0.08598377896636408,0.058823529411764705,lodo,Solar5
router_freq_seasonal_peak_strength,-0.041040166762847254,0.17647058823529413,0.09166679253366197,0.08823529411764706,lodo,Solar5
router_freq_dominant_period_to_horizon_ratio,-0.0420830828178777,0.14705882352941177,0.09676842376295214,0.17647058823529413,lodo,Solar5
router_time_outlier_mass_z3,-0.04505267671747486,0.29411764705882354,0.09734191459201674,0.17647058823529413,lodo,Solar5
router_timefreq_burstiness_index,-0.04596939222111563,0.2647058823529412,0.09828812179116753,0.14705882352941177,lodo,Solar5
router_time_iqr_mad_ratio,-0.05297774107264606,0.08823529411764706,0.10538048590630286,0.08823529411764706,lodo,Solar5
input_volatility_ratio_late_early,-0.005293065628873382,0.3235294117647059,0.05530814145977668,0.29411764705882354,lodo,Solar6
router_freq_harmonic_energy_ratio,-0.010255753736026005,0.08823529411764706,0.06087175548577622,0.11764705882352941,lodo,Solar6
router_time_near_zero_fraction,-0.011301666118495243,0.2647058823529412,0.061418968738066446,0.20588235294117646,lodo,Solar6
router_multivar_target_channel_dominance,-0.01160640604402128,0.29411764705882354,0.06171682752230162,0.20588235294117646,lodo,Solar6
router_time_late_early_level_shift,-0.011655718821205766,0.20588235294117646,0.061856626326332015,0.08823529411764706,lodo,Solar6
router_time_robust_scale_ratio,-0.014581271828515183,0.11764705882352941,0.06473492527278678,0.14705882352941177,lodo,Solar6
input_cv,-0.015511999341744978,0.20588235294117646,0.06304255778549725,0.14705882352941177,lodo,Solar6
router_multivar_channel_heterogeneity_cv,-0.01811077545313264,0.2647058823529412,0.06828832912180283,0.17647058823529413,lodo,Solar6
router_timefreq_rolling_spectral_entropy_std,-0.03237585089712499,0.29411764705882354,0.08491708366981576,0.23529411764705882,lodo,Solar6
router_multivar_cross_channel_mean_abs_corr,-0.03361290208738532,0.14705882352941177,0.08660485615475934,0.08823529411764706,lodo,Solar6
router_freq_seasonal_peak_strength,-0.038772560187323835,0.23529411764705882,0.09007923364238415,0.11764705882352941,lodo,Solar6
router_freq_dominant_period_to_horizon_ratio,-0.041108480210769766,0.17647058823529413,0.09655397068784251,0.14705882352941177,lodo,Solar6
router_time_outlier_mass_z3,-0.04490118611409186,0.3235294117647059,0.097962991780412,0.20588235294117646,lodo,Solar6
router_timefreq_burstiness_index,-0.04581790161773264,0.29411764705882354,0.0989091989795628,0.17647058823529413,lodo,Solar6
router_time_iqr_mad_ratio,-0.05282625046926307,0.11764705882352941,0.1060015630946981,0.11764705882352941,lodo,Solar6
input_volatility_ratio_late_early,0.0017332576017671107,0.17647058823529413,0.029134475321934503,0.3235294117647059,lodo,Solar7
router_time_robust_scale_ratio,-0.001080571021348154,0.0,0.03208702898803318,0.20588235294117646,lodo,Solar7
router_freq_harmonic_energy_ratio,-0.0022229189148135382,0.0,0.03322937688149857,0.17647058823529413,lodo,Solar7
input_cv,-0.0022794230371153547,0.23529411764705882,0.03318908351436173,0.20588235294117646,lodo,Solar7
router_multivar_channel_heterogeneity_cv,-0.0028955110326219723,0.17647058823529413,0.033841012773181724,0.29411764705882354,lodo,Solar7
router_time_near_zero_fraction,-0.0037498198891600704,0.14705882352941177,0.03471031733842802,0.2647058823529412,lodo,Solar7
router_time_late_early_level_shift,-0.004046620177145852,0.08823529411764706,0.03508977959603854,0.14705882352941177,lodo,Solar7
router_multivar_target_channel_dominance,-0.004054559814686104,0.17647058823529413,0.03500817612266321,0.2647058823529412,lodo,Solar7
router_freq_dominant_period_to_horizon_ratio,-0.014696393288480415,0.3235294117647059,0.04451726477526104,0.29411764705882354,lodo,Solar7
router_multivar_cross_channel_mean_abs_corr,-0.024176064002918808,0.0,0.05800834066471095,0.23529411764705882,lodo,Solar7
router_timefreq_rolling_spectral_entropy_std,-0.024824004667789824,0.17647058823529413,0.05820843227017736,0.29411764705882354,lodo,Solar7
router_time_iqr_mad_ratio,-0.0329215339150949,0.0,0.0665967327521482,0.17647058823529413,lodo,Solar7
router_freq_seasonal_peak_strength,-0.03377778372205218,0.08823529411764706,0.06557934657087781,0.14705882352941177,lodo,Solar7
router_timefreq_burstiness_index,-0.03927802857811328,0.14705882352941177,0.07323159272545843,0.23529411764705882,lodo,Solar7
router_time_outlier_mass_z3,-0.0411667813723817,0.0,0.07528611472065232,0.20588235294117646,lodo,Solar7
input_volatility_ratio_late_early,-0.005689236939961048,0.29411764705882354,0.05539034121835313,0.23529411764705882,lodo,Solar8
router_freq_harmonic_energy_ratio,-0.008996676438326356,0.08823529411764706,0.05927179591888344,0.14705882352941177,lodo,Solar8
router_time_near_zero_fraction,-0.010879260401364188,0.2647058823529412,0.06066674959202037,0.20588235294117646,lodo,Solar8
router_multivar_target_channel_dominance,-0.011184000326890224,0.29411764705882354,0.06096460837625555,0.20588235294117646,lodo,Solar8
router_time_late_early_level_shift,-0.011233313104074712,0.20588235294117646,0.06110440718028594,0.08823529411764706,lodo,Solar8
router_time_robust_scale_ratio,-0.01415886611138413,0.11764705882352941,0.06398270612674072,0.14705882352941177,lodo,Solar8
router_multivar_channel_heterogeneity_cv,-0.017688369736001592,0.2647058823529412,0.06753610997575675,0.17647058823529413,lodo,Solar8
input_cv,-0.017786363668244834,0.08823529411764706,0.0650270923550354,0.11764705882352941,lodo,Solar8
router_timefreq_rolling_spectral_entropy_std,-0.03195344517999394,0.29411764705882354,0.0841648645237697,0.23529411764705882,lodo,Solar8
router_multivar_cross_channel_mean_abs_corr,-0.03319049637025427,0.14705882352941177,0.08585263700871328,0.08823529411764706,lodo,Solar8
router_freq_seasonal_peak_strength,-0.041391068103276106,0.17647058823529413,0.09246296587385444,0.058823529411764705,lodo,Solar8
router_freq_dominant_period_to_horizon_ratio,-0.04163626602209873,0.17647058823529413,0.09675881555544638,0.17647058823529413,lodo,Solar8
router_time_outlier_mass_z3,-0.04447878039696081,0.3235294117647059,0.09721077263436594,0.20588235294117646,lodo,Solar8
router_timefreq_burstiness_index,-0.04539549590060159,0.29411764705882354,0.09815697983351673,0.17647058823529413,lodo,Solar8
router_time_iqr_mad_ratio,-0.052403844752132014,0.11764705882352941,0.10524934394865204,0.11764705882352941,lodo,Solar8
router_freq_dominant_period_to_horizon_ratio,0.009723068285157501,0.5625,0.037824343348254644,0.25,family,ETT
router_freq_seasonal_peak_strength,-0.016260697338838788,0.25,0.06690678383513764,0.25,family,ETT
router_timefreq_burstiness_index,-0.01698385273970568,0.3125,0.0676244359579423,0.125,family,ETT
router_multivar_channel_heterogeneity_cv,-0.018125623762385443,0.1875,0.06879643442141059,0.125,family,ETT
router_freq_harmonic_energy_ratio,-0.018345146787132973,0.125,0.0690487219294029,0.25,family,ETT
router_time_outlier_mass_z3,-0.01882718079397804,0.125,0.0695224355453587,0.25,family,ETT
router_time_near_zero_fraction,-0.020371660004863117,0.25,0.0711143202714318,0.1875,family,ETT
router_multivar_cross_channel_mean_abs_corr,-0.020373268398909225,0.125,0.07107633469180853,0.125,family,ETT
router_multivar_target_channel_dominance,-0.020380330479678223,0.1875,0.07105924830947666,0.0,family,ETT
router_timefreq_rolling_spectral_entropy_std,-0.021682240171616983,0.125,0.07242062271071101,0.0,family,ETT
input_cv,-0.023519012715492525,0.1875,0.07423608238401996,0.0,family,ETT
input_volatility_ratio_late_early,-0.023921264666779296,0.0625,0.0746581546292489,0.0,family,ETT
router_time_iqr_mad_ratio,-0.027119844082151505,0.125,0.07792194378337486,0.0625,family,ETT
router_time_robust_scale_ratio,-0.027119844082151505,0.125,0.07792194378337486,0.0625,family,ETT
router_time_late_early_level_shift,-0.04589391815198063,0.0625,0.10415809847122214,0.0625,family,ETT
router_freq_dominant_period_to_horizon_ratio,0.01999778355951725,0.6,0.022107101975375184,0.55,family,Solar
router_multivar_target_channel_dominance,-0.0021946534589861164,0.2,0.046590234511245374,0.25,family,Solar
router_time_outlier_mass_z3,-0.016651466459338918,0.2,0.06174454329946827,0.2,family,Solar
input_volatility_ratio_late_early,-0.025338155933482855,0.15,0.07125551033212715,0.25,family,Solar
router_time_robust_scale_ratio,-0.034925771043068224,0.0,0.08044317671162839,0.15,family,Solar
router_time_iqr_mad_ratio,-0.042631536267627806,0.15,0.09084775147999344,0.25,family,Solar
router_timefreq_rolling_spectral_entropy_std,-0.04536772102942173,0.35,0.09400061677497257,0.3,family,Solar
router_multivar_channel_heterogeneity_cv,-0.04685473170023543,0.35,0.09564659275890096,0.3,family,Solar
router_time_late_early_level_shift,-0.04998085320403893,0.2,0.09914365634539767,0.2,family,Solar
router_timefreq_burstiness_index,-0.05565726875135646,0.1,0.10479101099580268,0.1,family,Solar
router_freq_harmonic_energy_ratio,-0.057460554534142824,0.1,0.10705053042950045,0.2,family,Solar
router_freq_seasonal_peak_strength,-0.057460554534142824,0.1,0.10705053042950045,0.2,family,Solar
router_multivar_cross_channel_mean_abs_corr,-0.06598582009118474,0.25,0.11597197949452927,0.3,family,Solar
input_cv,-0.14694553743788577,0.3,0.1991434300485228,0.3,family,Solar
router_time_near_zero_fraction,-0.15582067522515522,0.0,0.20846826659149933,0.1,family,Solar
